x,y,cluster_id
95.9952,16.7976,1
-47.1897,97.1134,3
87.366,37.6299,1
91.2916,-13.5919,2
59.0351,7.63037,1
-12.5476,94.4564,3
62.6028,11.8281,1
-13.6478,-80.465,0
25.635,-88.0155,2
-0.541675,-75.353,0
-58.4981,89.8623,3
-73.8584,-99.0347,0
-24.102,36.8078,3
-50.7861,38.3942,3
-78.3389,-8.9492,4
20.8162,33.3667,1
-22.1306,37.6239,3
-22.7453,1.07135,4
73.7076,2.69675,1
-69.2098,39.3746,3
32.0117,52.3445,1
-70.7455,34.6766,3
-23.114,-42.0228,0
-38.3033,-81.7586,0
-66.5795,-54.4101,0
15.1491,-68.925,2
4.51484,5.07493,4
-96.2466,55.7591,3
45.9679,82.2782,1
-47.8676,-6.5244,4
51.2093,92.1061,1
30.8144,-43.6644,2
31.4163,-80.6416,2
-99.4109,-50.5539,0
3.64093,-21.1048,4
48.7967,-5.14636,2
95.5407,-70.3567,2
-36.5244,1.32285,4
72.1527,-59.8969,2
65.372,57.732,1
-72.854,-6.33174,4
-79.8652,-82.9906,0
74.6308,-46.9798,2
54.8627,12.6763,1
20.0078,13.8788,1
65.8213,-59.4885,2
26.4445,77.4974,1
-82.8108,16.866,4
34.2984,34.2129,1
78.5266,36.8595,1
-48.4501,57.8066,3
52.6328,6.05223,1
29.272,56.212,1
-74.989,72.163,3
36.5215,-61.3196,2
58.1795,-54.437,2
-90.5612,-27.5953,4
-76.3216,-58.9233,0
-95.9523,12.6535,4
68.6809,-20.8612,2
86.5173,-56.0049,2
77.9152,9.00539,1
47.2886,-30.0096,2
67.1369,-72.0246,2
-39.3077,-92.4713,0
-45.322,46.3898,3
55.3341,20.3561,1
14.2319,47.9225,1
-79.926,83.3216,3
32.8503,56.7227,1
-76.7387,-41.1841,0
-5.99599,-13.0104,4
46.7697,-63.8213,2
92.2688,11.3073,1
-79.5925,81.3477,3
-22.6719,62.0519,3
-88.6381,-53.7827,0
32.7998,25.4647,1
82.4317,-75.0526,2
-12.2991,-24.2979,4
-90.19,67.3749,3
-19.7607,-95.8025,0
32.4461,45.2838,1
-31.014,-26.8428,4
-24.9505,53.6348,3
72.6426,-37.1113,2
51.1863,-77.7806,2
-33.7013,40.895,3
60.7089,70.7171,1
-65.8987,98.6025,3
15.254,47.5634,1
-97.0174,15.3503,4
-63.6039,39.2592,3
89.5095,43.4792,1
52.1203,68.2566,1
-91.2553,67.5149,3
46.9407,46.0212,1
15.1777,28.4861,1
-64.7053,-1.45643,4
60.8767,0.760794,1
62.6481,-11.0574,2
-31.9553,45.8594,3
-16.9559,-25.1902,4
-54.9218,-9.44522,4
51.078,57.3065,1
-4.08511,-89.9771,0
32.8002,-73.4435,2
-29.9716,-33.684,4
24.0422,29.7209,1
-74.4564,-14.4859,4
63.4833,-56.91,2
58.5861,14.0729,1
44.6547,-5.08412,2
97.3385,79.1845,1
39.5066,-42.628,2
-15.7627,9.72208,4
-91.8638,-68.0884,0
-26.5099,-7.06539,4
71.8797,-94.3926,2
-9.48699,44.0282,3
-86.3593,-48.9871,0
91.3439,-47.4129,2
60.6513,26.6122,1
-78.3001,2.07467,4
-15.8094,30.1894,4
-88.6659,75.912,3
-97.3537,-79.04,0
25.366,-26.1723,2
-77.1216,48.7606,3
26.595,-27.9194,2
47.315,9.1644,1
-87.7312,8.24767,4
-93.8236,65.6003,3
-8.03169,73.0729,3
-33.5294,80.3971,3
-36.8408,75.9146,3
10.4814,69.9832,1
45.7226,91.3568,1
-47.8893,-98.0023,0
1.90135,-21.5004,4
10.4314,-46.0315,2
60.2647,60.963,1
-5.37022,47.3778,3
65.6378,7.24173,1
-29.7939,50.9843,3
12.8943,46.9728,1
-69.2449,-27.8539,4
-58.7022,-81.9936,0
74.7014,-22.6932,2
-55.1888,61.7787,3
-78.9386,91.4556,3
8.02184,-77.9258,2
-31.1291,-12.441,4
-31.0176,-18.5839,4
47.6885,-78.0823,2
87.9233,28.4881,1
84.605,79.1067,1
-13.1633,-72.3001,0
26.0246,74.6816,1
19.1422,-72.3301,2
-18.1579,-84.7466,0
-18.2716,42.5789,3
-21.4509,53.0356,3
1.2472,-41.8773,2
-6.67056,53.6756,3
91.0331,-76.7385,2
93.3485,-84.8297,2
-8.90582,94.4761,3
97.6813,-97.5858,2
-91.1464,72.8061,3
65.1833,-53.8753,2
-14.6515,-89.6505,0
67.6593,15.0436,1
75.8749,-11.8613,2
26.8242,-31.8842,2
55.3739,-86.8415,2
60.0923,85.0689,1
29.868,16.8197,1
-19.2294,-19.1966,4
29.2011,-48.1176,2
22.9147,15.4214,1
-16.2516,54.5884,3
38.5819,98.5636,1
-25.3531,67.3969,3
3.4837,-29.124,2
38.3639,94.388,1
-32.0262,56.6196,3
-41.6027,-93.5779,0
-35.1979,91.9631,3
51.794,-4.54491,2
29.9824,54.0001,1
49.1463,-42.5081,2
-88.8348,27.8745,4
-65.0454,-63.0878,0
-97.1739,50.1579,3
94.1921,-25.8783,2
-84.7598,39.9096,3
74.8725,-14.7933,2
-41.2255,99.9016,3
-3.4585,22.8665,4
-54.9175,82.0913,3
-41.6659,-99.9314,0
-74.1425,94.6646,3
-64.2494,-15.6544,4
76.0116,-97.5214,2
-34.3307,96.9463,3
40.2474,-20.2799,2
-88.8858,1.30879,4
-54.368,-33.8855,0
5.73421,-87.4283,2
-69.9282,45.7265,3
-82.8195,11.8116,4
31.2164,57.0932,1
59.921,-61.7565,2
80.5684,-79.4904,2
25.5134,82.7459,1
-12.355,-60.0504,0
48.7963,32.3748,1
81.3446,81.1046,1
29.4728,20.4057,1
-92.2572,17.0489,4
-20.3931,-26.2658,4
21.1974,-9.33438,2
96.3593,96.7516,1
-77.6886,14.4078,4
-55.8979,46.7196,3
-57.6665,-49.7531,0
-47.9326,92.0608,3
-4.08885,18.2682,4
10.3237,38.4523,1
-10.212,67.6977,3
-34.1012,-52.4267,0
-21.0043,-97.6773,0
-42.0267,75.6512,3
72.3733,70.5096,1
79.3813,94.0547,1
81.4671,-17.9774,2
-98.6073,-13.731,4
-27.3438,86.9136,3
-28.623,-86.0192,0
-30.825,-16.1679,4
-88.2487,-98.4901,0
-63.3497,3.03398,4
-16.6229,79.8352,3
85.0298,90.2784,1
-20.3116,90.7976,3
76.2004,21.2121,1
-0.065428,4.4297,4
78.6041,-5.01406,2
-82.2013,72.5326,3
-98.4568,75.8169,3
88.7521,-25.5129,2
-25.9253,63.3178,3
-86.5184,78.1268,3
85.2842,93.1938,1
11.1806,-55.7958,2
-25.9673,-6.0605,4
-71.0942,-39.2064,0
-18.49,95.4801,3
-73.064,-61.8562,0
8.59604,-37.0918,2
35.3802,32.1143,1
-50.3823,-28.0884,4
89.9314,-2.47081,2
3.94924,-47.5814,2
-93.375,-91.7775,0
4.12107,85.3734,3
45.8783,61.2347,1
-51.7188,93.4036,3
2.48256,87.3985,3
-38.2674,-28.911,4
61.9414,-39.1087,2
-20.7636,-83.0016,0
12.7987,-61.3755,2
57.8393,91.6843,1
-12.307,-89.0491,0
-13.0732,-19.6696,4
83.2222,1.61141,1
64.9122,-76.3628,2
47.7791,26.2118,1
75.1082,-15.9875,2
-59.369,-79.184,0
76.2032,76.9756,1
-79.9754,-42.2737,0
6.2881,-19.2082,4
80.135,56.048,1
97.0314,-99.1773,2
26.277,25.3641,1
-36.1567,41.3323,3
-40.3327,97.283,3
-64.5003,-18.8557,4
39.894,72.8178,1
28.4235,92.488,1
86.5889,-73.2095,2
-84.2865,-50.2799,0
-72.216,-98.6538,0
-73.6091,82.3735,3
86.4262,-43.5873,2
58.4756,-21.9864,2
99.1635,22.8046,1
-21.8433,-8.52122,4
-65.6351,-23.6294,4
-62.2348,94.8989,3
-83.1319,-38.178,0
-8.65236,-11.9294,4
-63.1234,-9.31736,4
-2.28194,89.713,3
40.4611,-91.9715,2
-3.82302,-37.4389,4
42.9332,-88.5065,2
38.0104,0.214338,1
-53.2227,48.5149,3
21.4531,-43.5953,2
-67.0971,56.0737,3
78.8343,-30.1668,2
14.9332,6.71809,1
-83.1997,35.9689,3
-84.7183,95.8829,3
87.2581,27.6861,1
35.3038,24.8132,1
-11.0344,-94.9987,0
-34.9609,-11.6545,4
-92.5693,-80.4638,0
-20.7073,-98.2269,0
97.7241,35.5901,1
-19.9567,79.711,3
74.6901,-66.4376,2
65.3424,-9.42195,2
-55.3948,37.3026,3
75.4112,-67.7567,2
30.3655,77.8484,1
-52.3756,-29.7591,4
78.8498,-82.7657,2
-34.7297,44.137,3
98.3196,-78.7971,2
-80.4756,-66.4377,0
14.9155,68.1185,1
-75.9623,44.8457,3
29.5609,-68.9676,2
-40.119,25.1126,4
-24.7177,37.9431,3
0.92603,-10.3994,4
-62.0158,74.8903,3
-75.8195,-76.7979,0
61.1195,-32.8832,2
9.78951,-54.1972,2
-65.5049,85.4556,3
-83.3313,74.8485,3
1.80757,2.22243,4
-54.1335,86.4057,3
59.3039,26.674,1
-54.7503,50.2576,3
60.1374,-97.0482,2
46.826,44.969,1
90.3648,83.8053,1
66.1648,-97.618,2
47.0815,-6.17943,2
-17.1337,-97.4161,0
41.1398,44.3928,1
84.515,-62.3161,2
14.7257,15.2241,1
-30.2139,76.3257,3
-67.1597,-21.4879,4
9.19583,-57.2433,2
83.5325,-43.0115,2
2.02355,42.1786,1
-20.8117,51.1313,3
33.4176,59.792,1
5.14745,54.8525,1
78.1421,18.2758,1
30.2013,12.4721,1
-10.2266,-99.5667,0
-29.3944,97.7041,3
0.759184,-93.2464,0
89.3106,-79.5976,2
5.31167,-22.8358,4
-91.0945,-30.9863,0
-53.3194,-61.9563,0
20.5538,61.026,1
-64.9367,12.4974,4
99.9384,-96.4421,2
81.1088,-46.7948,2
-27.1484,-87.8033,0
16.3487,-87.2606,2
60.6597,-99.4077,2
-96.5085,25.8978,4
58.4678,35.4356,1
-17.049,79.5411,3
90.5496,77.0057,1
-29.3666,-9.0526,4
15.3066,-20.1233,2
37.0074,10.5398,1
-84.283,36.108,3
-30.6169,72.8777,3
-55.225,-61.2937,0
-8.58114,-85.2235,0
9.04883,1.23166,4
4.88513,-1.8093,4
11.1288,-52.2942,2
-92.0922,75.9879,3
74.1309,57.1237,1
27.3991,-70.691,2
8.4681,82.3332,1
-23.7399,-3.31081,4
-50.8415,27.2802,4
-95.933,-24.1464,4
4.77326,-16.8755,4
86.4813,38.5247,1
-27.2954,88.0193,3
25.7534,-93.361,2
-76.3935,71.4534,3
-9.27635,-2.94874,4
-43.4001,-56.212,0
-76.3116,86.4004,3
29.5875,46.8195,1
87.0087,-61.9377,2
3.79666,-2.55996,4
73.9961,1.3311,1
-88.6844,25.6399,4
-24.2566,98.0617,3
-89.729,7.85418,4
-37.3224,-38.4606,0
-73.9432,-77.766,0
-13.1685,-76.2599,0
6.65733,-29.5569,2
-4.87778,-14.9569,4
-29.0996,11.3132,4
65.145,40.5718,1
-96.3187,-78.925,0
-56.4218,-88.0634,0
33.5482,8.0555,1
90.2458,72.4988,1
-74.3408,44.3579,3
-27.7004,25.7314,4
-42.7267,88.8096,3
87.6897,-85.3412,2
-92.3979,-74.7816,0
50.0464,-79.3813,2
36.2202,74.7919,1
38.9614,-93.8089,2
44.8415,-85.4268,2
-35.3892,77.3511,3
-70.406,76.7336,3
7.70112,30.8361,1
24.588,4.6054,1
81.2835,-96.9232,2
-60.8561,30.7669,4
-93.5045,33.5148,3
37.2876,65.2128,1
-67.2026,-80.5034,0
-62.2706,16.6239,4
-5.4826,-34.8914,4
-77.3161,34.1658,3
-58.6603,-88.26,0
9.91584,-86.5698,2
24.2319,-67.5483,2
14.9132,-52.2703,2
-96.9646,-93.5035,0
8.77249,-61.8037,2
-42.3297,-92.1941,0
68.5534,41.6825,1
5.63158,-84.5736,2
-18.4154,-52.0987,0
32.0232,-66.4048,2
-82.7787,-65.8194,0
-96.2862,-33.6908,0
-8.63401,97.1868,3
7.6625,-38.7476,2
42.9702,-33.7909,2
-59.5466,-86.3653,0
-20.4608,2.84072,4
-93.8079,-72.0687,0
-44.3767,92.2954,3
-49.5118,53.4786,3
22.4644,90.0938,1
-61.4433,71.0359,3
-45.8517,-41.9143,0
63.5438,-33.1193,2
-25.87,-31.0665,4
91.3533,-88.8149,2
-34.2532,79.2185,3
89.3128,94.6581,1
66.7929,34.736,1
-3.44429,-86.505,0
-20.0897,-87.1115,0
-96.3935,18.378,4
-53.7015,77.7947,3
37.6309,87.545,1
-45.1401,-39.0851,0
-45.4727,86.6444,3
82.5977,95.9596,1
-56.4216,-48.8686,0
-64.509,3.78137,4
41.4909,10.3471,1
8.14539,53.78,1
-92.6482,63.2027,3
-10.0263,-78.0599,0
-12.9321,44.7002,3
46.1843,-64.7433,2
-56.3224,-86.1939,0
23.378,-72.9229,2
71.4624,-49.5593,2
95.4253,13.3648,1
82.306,-10.1129,2
-29.748,-93.3019,0
59.0152,75.4231,1
-60.5178,-2.0036,4
42.5705,-36.4791,2
-38.1702,-99.0298,0
-55.3116,24.9825,4
8.65799,13.3437,4
-0.0941813,76.28,3
-80.6397,-57.8696,0
4.62182,92.3911,3
19.9117,-95.6292,2
-80.2402,-15.593,4
89.1077,-72.2723,2
-8.82492,-87.5456,0
99.41,-75.422,2
-29.661,16.8914,4
56.9477,38.0405,1
78.9633,55.9293,1
-80.3777,78.8527,3
54.0905,61.1592,1
85.5486,-86.2183,2
-18.0957,2.4264,4
97.0872,14.5785,1
-40.9973,38.1852,3
-17.3594,31.309,4
-28.5809,-51.4767,0
-33.3995,-71.6417,0
-31.1963,39.3282,3
8.67431,42.6315,1
22.3642,-20.8041,2
-51.3261,-5.26407,4
85.6178,59.3095,1
74.0075,97.0445,1
82.0801,-2.77314,2
68.6516,-19.1877,2
-2.94846,7.23461,4
-33.3603,-35.4515,4
67.7426,-22.3091,2
-62.7555,-10.5855,4
42.9236,-5.44625,2
32.8365,76.0078,1
86.5926,97.8278,1
-35.7406,10.1259,4
-48.7099,20.1147,4
12.5354,61.1413,1
-11.9587,-14.5819,4
37.9811,9.14578,1
-86.6674,-36.641,0
-37.295,-15.2592,4
85.7101,66.0443,1
-89.176,-64.1441,0
-82.874,-90.1286,0
94.2716,-53.2759,2
-91.3207,9.55981,4
-65.9958,-81.5999,0
64.4863,-40.2875,2
85.4361,-65.4053,2
67.0031,11.6511,1
49.3352,-98.7744,2
20.8153,9.05173,1
-7.95684,-30.7386,4
-76.0079,9.58923,4
-27.3541,15.2443,4
-49.6837,16.1748,4
15.6782,10.811,1
-84.1767,92.8273,3
60.5333,-13.6888,2
44.6425,33.8699,1
37.5809,74.5674,1
-9.25207,91.0218,3
-47.4441,-99.2546,0
87.8984,-87.8948,2
-67.5905,-4.30901,4
-74.0925,37.7172,3
-27.1239,98.803,3
87.3457,76.0215,1
64.0652,-76.8323,2
53.4208,-7.06332,2
-7.74887,64.2339,3
-39.7783,68.3064,3
-70.6177,-38.2526,0
-67.378,56.2141,3
-2.26722,-12.0822,4
75.2057,-6.63685,2
78.2443,-72.9556,2
-18.8752,46.6981,3
-2.58884,5.53503,4
5.69661,-84.7127,2
89.2041,-69.4016,2
-43.2976,35.8574,3
-49.4996,-24.0392,4
-11.0737,-42.6029,0
3.1929,-54.7031,2
36.8365,5.12141,1
99.1235,1.46494,1
-0.41905,-70.3776,0
72.8522,-35.1788,2
-43.9934,48.003,3
-16.2128,90.6729,3
76.1472,-85.8733,2
-99.3247,24.2964,4
18.4272,75.5474,1
-20.3845,85.8202,3
-93.9316,45.0315,3
-3.9696,72.3754,3
-2.31287,47.0368,3
-96.1552,-95.0599,0
-26.2788,95.0673,3
-54.7879,37.8833,3
-35.0137,-79.5863,0
77.5283,76.4457,1
-22.271,0.0643134,4
-20.5083,54.1487,3
52.1582,83.3521,1
-22.3136,-32.3979,4
23.04,-71.5863,2
-16.3845,53.5485,3
84.2612,-77.8939,2
-79.058,92.804,3
13.9897,12.9018,1
-53.9023,48.7417,3
49.7737,61.6736,1
25.8268,6.66679,1
43.1782,-37.2453,2
95.1739,34.5862,1
28.0333,-37.1771,2
68.1794,14.8085,1
86.079,48.9575,1
80.0588,-68.5933,2
-92.5272,81.5397,3
-87.8039,47.9589,3
60.7862,-26.309,2
-99.9714,59.3417,3
-96.5796,-78.2924,0
92.249,-50.4753,2
-85.7671,61.0556,3
9.27349,86.3454,1
-14.3722,94.8684,3
39.7064,-6.82208,2
-93.379,2.73542,4
-79.9871,-26.6219,4
-40.9919,-67.2104,0
92.2267,28.2082,1
28.8972,-90.309,2
33.8023,45.072,1
-54.3064,57.3858,3
85.8375,51.7382,1
-58.2054,91.1219,3
14.7641,35.2388,1
64.6679,-29.2613,2
-95.6623,-42.2163,0
-79.1997,-99.3388,0
74.6284,-37.3427,2
98.6011,-81.6866,2
49.4167,83.7549,1
-70.0595,-76.0892,0
65.2877,30.0354,1
67.039,-46.3977,2
-2.06398,-14.9887,4
-16.4786,50.5278,3
-39.9808,70.0134,3
91.819,-66.0173,2
-91.8099,-57.8652,0
33.4024,-99.5756,2
-38.6512,-78.9948,0
36.7866,-58.5406,2
-21.3049,96.1981,3
54.9635,-70.1595,2
90.7254,6.18315,1
-16.0748,92.4367,3
2.39096,92.8092,3
-94.1295,-87.792,0
-59.8932,-69.3538,0
-92.4691,-2.17278,4
-33.5401,62.1019,3
22.2193,-4.48014,2
-59.4791,90.0926,3
-90.9447,43.1168,3
1.72212,-16.9509,4
51.4358,-61.5642,2
70.4555,93.0239,1
44.6131,-93.4399,2
-59.4839,-57.7027,0
21.3008,-93.219,2
79.6852,-42.7764,2
60.4646,-70.0315,2
35.9733,-80.4615,2
44.4305,36.3402,1
-39.1057,37.4815,3
18.1311,67.4621,1
1.36846,38.986,1
-5.68377,31.3149,4
-24.5543,-1.35602,4
79.6825,75.6561,1
-49.6133,-52.3579,0
-81.9636,64.7896,3
56.7272,-19.2917,2
29.2011,1.70058,1
62.1857,82.8733,1
38.3055,-56.6188,2
-60.6575,66.019,3
-10.5982,-53.9918,0
-63.109,97.7882,3
-36.7406,-15.6719,4
91.4583,-55.4457,2
80.2769,3.40289,1
33.9678,92.7577,1
24.6667,-89.1353,2
-22.5189,-16.0058,4
-25.5063,20.4178,4
61.1747,-64.7622,2
-73.9323,98.8887,3
34.936,28.3049,1
5.07257,79.6517,1
8.20617,-86.3214,2
-73.0974,-4.33898,4
94.6853,6.37801,1
18.2248,-9.61182,2
-73.8272,-35.5125,0
18.3517,24.5736,1
61.3177,-41.0782,2
31.4708,96.8107,1
93.4845,-41.1643,2
89.7691,78.7155,1
-68.6319,58.2326,3
74.8399,-83.0816,2
-14.1722,68.9506,3
51.6087,94.2046,1
55.5068,-93.0009,2
28.8931,-92.2114,2
-39.5227,71.3921,3
27.0638,-34.3684,2
-18.6674,15.7765,4
-54.7998,53.638,3
7.21542,16.9795,4
-7.37418,-35.9757,4
-23.2221,20.5886,4
-15.8484,88.1798,3
48.8658,-28.652,2
6.79088,-33.1083,2
-74.4306,-39.6038,0
-45.2658,35.1657,3
-67.3092,7.67635,4
80.1813,67.3296,1
-24.1529,-71.9182,0
-17.61,-95.856,0
69.5117,22.7072,1
-23.3754,98.1857,3
15.2634,-45.928,2
-47.0729,-57.9364,0
22.2321,-83.6139,2
53.4614,-47.4508,2
14.1735,4.25102,4
-37.5415,-35.7672,0
-36.1978,43.8301,3
-56.8486,-62.4236,0
99.1504,17.6456,1
57.2493,49.8069,1
87.9315,21.6771,1
-46.3071,-30.863,4
-82.0619,-59.0855,0
-22.7913,-4.76642,4
-30.7069,12.7152,4
76.9286,37.1317,1
32.8712,98.5431,1
5.3242,21.1581,4
-97.7819,-8.16676,4
-97.688,53.0403,3
-44.9623,56.2403,3
6.17107,2.08076,4
56.0715,-50.7446,2
-7.55731,-50.5851,0
92.701,-90.1626,2
13.9893,-52.0095,2
-26.3113,71.0772,3
-55.1587,94.8247,3
-82.9361,99.017,3
-55.223,55.8115,3
67.5611,40.0494,1
-64.4135,89.6264,3
47.0459,-80.6366,2
-55.9374,-90.429,0
-12.4958,19.9196,4
-58.1742,-24.5032,4
63.9178,-30.0051,2
-7.43178,49.1162,3
-76.4113,-38.3777,0
-59.2823,66.309,3
-84.6483,-89.2113,0
-81.519,10.956,4
-89.3826,-14.9277,4
-48.9347,-51.9358,0
78.0913,-87.0043,2
-18.7411,-88.2828,0
18.2884,-10.3661,2
95.7083,-86.6322,2
-77.3355,11.4833,4
-51.8384,61.6899,3
-61.1492,84.0451,3
-19.3467,-35.2598,4
-92.2488,37.9167,3
-62.3301,-35.5017,0
53.9052,34.1005,1
-78.464,64.8106,3
-15.0047,-58.294,0
-68.6044,-90.2374,0
-2.05477,85.5304,3
6.65953,-51.4534,2
-89.8589,-11.7797,4
33.2095,-27.0909,2
-15.3559,20.5113,4
-70.8207,39.584,3
98.0765,79.1888,1
38.3447,43.212,1
-74.1669,70.3704,3
38.4258,86.0877,1
-46.077,10.7044,4
-43.9991,-20.0551,4
92.5035,-96.3408,2
-98.3974,-0.304526,4
-11.6526,-78.0719,0
-27.2708,1.79665,4
68.6073,54.4748,1
54.5966,-85.883,2
-57.9221,68.1223,3
-43.8311,-63.9028,0
14.9356,45.3591,1
-16.6474,-38.9587,0
38.932,-84.0538,2
-38.7995,-25.0592,4
-22.8591,89.3038,3
30.6255,-31.9739,2
-53.0387,-66.3429,0
-29.2864,88.9974,3
-47.1279,94.5884,3
-97.2356,-97.7984,0
-8.25218,-52.075,0
2.73252,63.8353,1
9.38456,-85.9942,2
-56.3992,-98.5074,0
-28.3625,-57.1071,0
22.9554,-63.3644,2
-64.8168,78.9552,3
-36.5618,11.9031,4
60.9322,90.0071,1
-87.7789,74.4173,3
-27.9565,5.01441,4
-60.0988,57.3741,3
-47.781,-90.9519,0
-1.00136,20.426,4
54.1902,41.0763,1
12.4901,-42.3896,2
27.0014,-31.9183,2
-50.6385,-61.2757,0
77.6337,16.7826,1
54.7961,-86.2472,2
-97.0686,70.0557,3
26.5041,-59.3223,2
-49.6039,28.4358,4
-41.5162,2.11458,4
-41.4309,-73.6706,0
93.4711,74.4994,1
-45.0703,74.4753,3
-33.3993,35.2229,3
69.3232,-50.9085,2
-94.0984,-3.29278,4
68.8651,65.4391,1
-29.0655,32.2155,4
-39.3544,-56.6828,0
39.2487,29.5322,1
4.38604,14.6245,4
-7.98448,-8.17936,4
89.0603,-2.40961,2
-22.0309,-37.4358,0
-22.6405,77.1121,3
21.7368,61.5685,1
25.0767,-97.5647,2
0.81408,-1.93433,4
79.0087,-55.1231,2
-81.2438,41.2892,3
-17.7759,-30.0868,4
-69.3373,33.5551,3
-83.4992,-2.84462,4
-9.80276,-29.2024,4
8.32622,29.926,1
82.8717,-65.9417,2
83.9808,69.4718,1
62.7301,84.1545,1
52.2313,79.0298,1
-38.2261,73.7614,3
92.459,-70.6195,2
-62.9706,78.695,3
-64.0806,-84.6836,0
54.2763,-61.4183,2
12.7399,-5.45073,4
-62.0564,37.7059,3
86.32,65.6395,1
-25.9261,-17.7279,4
16.6098,-29.4261,2
-43.8632,-13.2883,4
29.3296,48.2785,1
33.47,-18.9556,2
-84.2131,-34.9923,0
-37.794,-1.16771,4
58.6093,-49.226,2
20.5433,24.473,1
39.8275,-50.051,2
46.9913,-83.2028,2
-99.017,-40.4387,0
-23.5997,28.0198,4
-59.8318,-10.3072,4
12.8964,69.6463,1
19.4858,-76.4446,2
9.44221,-48.5457,2
2.01718,80.5714,3
19.4569,-16.6319,2
75.0411,-49.255,2
4.66322,14.985,4
-66.6054,43.5653,3
-30.5607,-23.7432,4
90.243,-17.546,2
73.7543,55.4147,1
94.758,-88.71,2
0.42125,-88.803,0
29.858,95.2814,1
-18.4723,47.7493,3
-12.5682,-25.7508,4
-35.5654,68.3906,3
90.3547,-80.8303,2
-4.94327,-28.85,4
87.3177,-52.3254,2
-50.4097,-26.1079,4
-79.2895,-80.6647,0
-63.9602,11.9054,4
82.5588,-71.6503,2
-99.3684,72.7423,3
72.94,77.956,1
-2.52504,-18.7145,4
50.7252,-10.1884,2
-15.1868,-24.3191,4
84.488,36.4253,1
-52.1515,8.2536,4
-47.7455,-40.9748,0
-65.3487,-32.1319,0
-55.1647,-98.9627,0
-75.2198,73.8487,3
-40.0701,53.9114,3
36.9342,-46.2005,2
-38.8381,54.8987,3
78.0954,-49.5397,2
-4.92663,-65.6502,0
-93.874,-34.103,0
-20.3591,-57.7153,0
-97.2198,-8.45015,4
-87.397,53.5073,3
14.6088,-26.4136,2
-25.8703,9.72058,4
-97.4602,-64.891,0
-96.0078,74.3256,3
-29.4294,30.2943,4
25.4037,4.49678,1
-44.7898,-47.6768,0
0.0231504,-16.0719,4
-67.6312,9.70806,4
31.0435,54.5922,1
-59.5971,73.6549,3
-0.232458,3.72125,4
66.6587,8.92303,1
99.6652,31.9116,1
19.2901,11.9473,1
-88.6145,57.291,3
38.0137,11.6741,1
-55.6009,-20.5055,4
5.89631,17.7055,4
-96.0569,-36.896,0
-7.20125,-33.3858,4
-55.6658,-38.2866,0
61.7878,84.6936,1
52.16,18.6872,1
-71.6967,3.89569,4
-2.98713,-47.1236,0
38.4076,-10.3724,2
-5.75619,-65.0797,0
-98.2013,79.1728,3
-59.8241,-14.2952,4
-94.0912,-12.7383,4
31.3102,-78.8615,2
89.0391,75.4576,1
56.801,31.5139,1
5.37028,14.3132,4
-43.0118,-31.2828,4
-41.6205,-80.695,0
-54.586,30.8156,4
-82.2682,-75.0384,0
43.8157,-46.6119,2
75.4624,-98.0665,2
-8.75208,-1.90002,4
58.9796,-8.79533,2
84.7965,15.341,1
56.6201,-61.491,2
88.0139,-31.879,2
34.2503,77.7617,1
-93.1023,-33.7868,0
45.7299,-78.0963,2
65.3848,92.2507,1
18.4643,19.4498,1
31.3187,95.7269,1
73.9504,85.5468,1
-63.7194,-41.2793,0
-68.4937,1.04922,4
-11.752,11.3698,4
29.0972,39.0755,1
-8.14338,-14.7853,4
23.6659,7.76101,1
79.3192,-16.3327,2
-73.1145,-25.146,4
97.8213,79.611,1
-70.6793,-31.081,4
16.4989,-50.4538,2
-69.8039,50.7247,3
68.0557,-22.8068,2
40.1506,75.471,1
23.3876,-57.6886,2
-50.4241,22.5421,4
-42.8256,-22.6455,4
-20.6486,-54.9478,0
-82.8352,58.345,3
-66.8869,-14.8905,4
-7.19644,-80.6774,0
-96.5635,79.9584,3
-0.651729,-71.605,0
5.20852,16.0083,4
-34.7888,83.1592,3
37.839,65.1157,1
-47.5188,-30.625,4
97.7141,82.7798,1
-95.9089,-30.6461,0
-98.6942,49.7184,3
-74.0848,-69.059,0
42.9761,31.8851,1
-3.11282,-4.95182,4
-64.2523,54.0542,3
77.4674,95.6982,1
7.78778,10.3968,4
-95.4982,-27.0425,4
85.666,96.5586,1
-68.0118,94.9506,3
91.193,91.7138,1
-99.6882,-49.5607,0
-14.3136,-31.2079,4
67.5064,76.1311,1
-25.216,-87.3896,0
-87.6879,21.5832,4
-27.2447,1.79977,4
69.9155,8.78886,1
23.1365,67.9272,1
-68.5985,84.7803,3
77.2025,-45.8545,2
-67.7541,43.5603,3
47.935,34.4993,1
39.8812,-8.89464,2
60.9896,70.6443,1
-76.9448,-33.8149,0
-97.5633,-40.6379,0
55.9663,24.3029,1
-35.1027,-13.5708,4
-52.1904,-42.2486,0
-24.6874,3.90772,4
-48.3122,-17.9924,4
13.2561,87.5864,1
36.2656,-21.637,2
-58.8404,-74.274,0
-72.8002,61.0406,3
-37.6439,-6.70688,4
67.9889,-15.6168,2
67.605,66.7926,1
51.9438,46.8855,1
75.9471,-18.1294,2
75.2637,-48.0106,2
-39.3054,21.9547,4
-4.2576,84.5452,3
62.1323,70.7891,1
-20.9589,11.2802,4
61.6965,-61.8863,2
24.9422,88.0877,1
35.8106,19.9591,1
